GeneratedAnonCID,ShopsWholeFoods,HouseholdIncome,HouseholdTotal,HealthHelpValueSegment,Customer_long,Customer_lat,Units_Purchased_Sum,Dollars_Purchased_Sum,Wegmans_Brand,Kosher,Organic,Store_lat,Store_long
3492,0,4,4,2,,,93,296.53,108,9,11,43.188,-76.23777
3493,0,4,2,3,-77.65,43.07,215,1492.88,58,2,16,43.06729,-77.61175
3494,0,0,3,1,-76.21,43.04,1589,5867.16,266,13,31,43.0472,-76.2262
3495,0,4,2,3,-77.64,42.94,646,2477.45,204,12,31,43.08358,-77.62748
3496,1,2,1,3,-78.61,38.22,342,1954.02,49,0,39,38.009,-78.50025
3498,0,2,1,1,-76.25,36.86,539,1154.76,122,3,9,36.842046,-76.140387
3499,0,6,6,3,-76.95,40.18,1008,4184.25,92,3,28,40.2535,-77.0123
3500,0,4,5,2,-78.72,42.98,617,2225.18,105,8,8,42.977,-78.7378
3501,0,4,2,1,-77.56,43.19,1096,4477.59,193,12,19,43.2049,-77.55866
3502,1,0,2,0,-76.42,40.03,193,958.76,60,0,7,40.061247,-76.340245
3503,0,0,2,1,-77.27,38.82,592,2641.89,152,3,17,38.85101,-77.34734
3504,0,6,2,not reported,-79.16,35.8,47,159.95,43,4,6,35.945277,-79.008678
3505,0,3,2,1,-77.78,43.18,42,146.03,142,2,27,43.2525,-77.6985
3506,0,0,4,2,-77.71,43.26,23,62.73,122,2,12,39.96771,-74.91507
3507,0,5,2,3,-77.61,43.15,52,259.79,125,5,30,43.06729,-77.61175
3508,0,0,4,3,-77.48,43.13,1387,5133.84,114,7,17,43.12915,-77.4453
3509,0,3,4,3,-77.49,43.11,234,791.9,115,4,30,43.12915,-77.4453
3510,0,5,3,not reported,-77.55,42.97,25,116.02,36,3,3,43.06729,-77.61175
3511,0,3,3,3,-77.55,43.12,327,1187.71,115,9,19,43.1061,-77.54366
3512,0,6,2,3,-76.82,39.14,1314,3587.27,142,6,34,39.1856,-76.8215
3513,0,3,3,2,-77.36,38.86,849,3021.64,139,9,13,38.85101,-77.34734
3514,0,0,4,not reported,-77.42,43.06,338,1024.53,109,6,23,43.12915,-77.4453
3515,0,4,2,1,-77.61,43.26,1220,5261.6,191,8,50,43.22629,-77.66106
3516,0,4,3,2,-76.22,43.16,355,1459.95,108,7,11,43.188,-76.23777
3517,0,5,2,3,-76.27,43.18,348,1180.89,100,2,15,43.188,-76.23777
3518,0,0,2,1,-76.05,43.01,15,49.54,96,3,10,43.13316,-76.2232
3519,0,3,3,3,-78.63,35.81,855,4142.78,150,10,34,35.821138,-78.621264
3520,1,0,2,3,-77.27,38.73,191,837.24,137,6,30,38.63084,-77.288841
3521,0,4,2,1,-77.43,42.83,657,2373.64,119,8,18,42.87541,-77.25408
3522,0,4,4,2,-76.9,42.82,3,19.28,90,4,5,43.16385,-77.6884
3523,0,5,5,3,-77.32,39.41,1127,4792.07,153,11,19,39.44611,-77.39997
3524,0,6,2,1,-80.1,42.08,164,662.41,70,1,7,42.0602,-80.0907
3525,0,6,2,3,-76.13,42.07,363,1444.86,73,0,23,42.1232,-75.974
3526,0,2,1,1,-77.56,43.16,110,390.56,81,1,8,43.14619,-77.55622
3527,0,3,5,2,-77.66,43.02,831,2207.11,122,6,8,43.06729,-77.61175
3528,0,0,2,3,-77.35,43.16,555,1389.78,127,4,24,43.12915,-77.4453
3529,0,4,2,1,-77.34,42.94,159,666.03,84,6,21,42.87541,-77.25408
3530,0,5,4,2,,,153,679.18,52,4,6,42.301849,-71.385773
3531,1,0,5,3,-78.49,37.81,1401,6985.94,144,7,42,38.009,-78.50025
3532,0,3,5,not reported,-78.79,42.81,297,1150.72,101,5,8,42.783316,-78.812274
3533,0,3,2,0,-77.53,38.98,831,4235.52,126,3,11,39.0891,-77.5228
3534,0,3,2,3,-77.44,43.14,25,138.45,229,9,44,43.13316,-76.2232
3535,1,0,2,3,-76.54,40.19,210,1531.41,49,0,43,40.061247,-76.340245
3536,0,2,1,1,-76.81,42.08,610,2451,118,5,21,42.10563,-76.80983
3537,0,3,1,not reported,,,348,1472.78,101,7,10,35.828457,-78.850097
3538,0,3,3,2,-77.62,43.1,342,984.43,108,9,13,43.08358,-77.62748
3539,0,2,1,3,,,807,2847.44,82,4,21,42.4353,-76.5107
3540,0,5,2,not reported,,,502,2035.22,84,8,25,39.20017,-77.2547
3541,0,4,2,3,-78.85,42.95,790,2353.54,100,7,28,42.9387,-78.8829
3542,0,3,1,3,-77.54,43.13,539,1325.11,106,6,20,43.14619,-77.55622
3543,0,6,2,1,-77.54,43.15,409,1361.03,124,9,5,43.14619,-77.55622
3544,0,5,2,3,-77.6,43.14,12,45.58,180,5,47,43.08358,-77.62748
3545,1,0,1,1,-77.51,37.61,20,95.01,8,1,1,37.66305751,-77.63599813
3546,0,5,4,2,-78.65,42.92,640,2133.83,142,5,18,42.883,-78.7002
3547,0,4,3,3,-76.61,39.44,993,3842.94,130,6,30,39.4967,-76.656
3548,0,6,4,3,-77.54,39.5,5,62.95,212,14,48,39.0891,-77.5228
3550,0,2,4,2,-77.6,42.79,727,2135.78,123,4,11,42.797626,-77.78252
3551,0,3,2,1,-77.55,38.92,269,796.36,56,2,1,39.00691,-77.44081
3552,0,4,4,not reported,-77.48,43,352,1387.55,108,5,19,43.07076,-77.44436
3553,1,4,1,2,-78.85,42.98,271,536.35,47,1,8,42.98973,-78.816
3554,0,0,5,3,-75.08,40.34,1610,7992.39,206,11,51,40.2303,-75.1319
3555,0,5,2,1,-78.73,43.21,21,83.94,13,0,5,43.0389,-78.8216
3557,0,3,2,3,-78.78,42.92,21,81.75,50,2,17,42.92117,-78.7378
3558,1,4,1,1,-71.13,42.33,41,95.39,5,0,7,42.319621,-71.175656
3559,1,4,4,1,-75.32,40.64,69,329.93,145,7,19,40.66536,-75.3883
3561,0,4,4,2,-78.8,43.09,83,357.19,142,9,27,42.9946,-78.700012
3562,0,4,2,not reported,,,107,297.57,19,0,5,39.413218,-76.774252
3563,0,0,2,not reported,-78.78,42.91,441,1476.23,95,3,7,42.92117,-78.7378
3564,0,4,3,not reported,-77.55,43.13,667,2552.9,147,18,16,43.1061,-77.54366
3565,0,0,2,3,-74.65,40.59,1282,4662.81,200,16,74,40.57372,-74.67051
3566,0,0,1,1,-77.5,43.13,138,448.94,40,1,3,43.1061,-77.54366
3567,0,5,1,1,-78.64,35.83,735,2890.27,134,2,18,35.821138,-78.621264
3568,1,4,2,not reported,-78.62,35.78,77,246.97,36,1,2,35.821138,-78.621264
3570,0,6,4,3,-77.59,38.77,509,2452.29,99,3,33,38.7842,-77.6524
3572,0,5,1,3,-74.43,40.5,371,1524.99,44,2,8,40.5488,-74.2968
3573,0,3,1,3,-77.48,43.22,491,1364.45,140,6,14,43.19323,-77.5043
3574,0,3,6,3,-77.03,42.19,1449,6252.85,189,5,40,42.1455,-77.0626
3575,0,4,2,1,-76.2,42.96,911,3384.57,144,11,10,43.03226,-76.19046
3576,0,0,2,3,-76.54,39.53,541,1749.72,112,10,13,39.4967,-76.656
3577,0,0,4,1,-77.53,43.06,1107,5298.25,234,13,35,43.1061,-77.54366
3578,0,4,4,3,-77.26,38.86,880,3112.11,114,5,28,38.85101,-77.34734
3579,0,0,2,not reported,-77.7,43.24,916,3029.74,191,10,21,43.2525,-77.6985
3580,0,0,4,3,-76.9,42.13,12,96.31,164,6,54,43.1061,-77.54366
3581,1,0,2,0,-71.39,42.29,552,3115.57,61,3,9,42.301849,-71.385773
3582,0,0,7,3,-77.49,38.88,586,1701.23,125,4,12,38.87791,-77.44355
3583,0,2,1,2,-76.96,42.92,248,783.42,96,3,7,42.8594,-76.99619
3584,0,0,2,1,,,12,62.25,6,0,1,40.061247,-76.340245
3585,0,3,4,2,-77.7,43.2,4,13.06,159,10,11,43.14619,-77.55622
3586,0,4,2,3,-75.37,40.65,976,4047.78,110,4,36,40.66536,-75.3883
3587,0,3,1,1,-78.82,42.97,14,72.07,6,1,0,42.98973,-78.816
3588,0,0,2,3,-75.7,42.13,836,4211.9,157,10,30,42.1232,-75.974
3589,1,0,3,3,-75.69,40.03,1950,7738.34,329,16,52,40.01648,-75.6786
3590,0,3,1,1,-71.06,42.35,96,426.03,76,2,6,43.03306,-76.05325
3591,0,0,3,2,-76.14,43.23,19,91.33,105,8,8,43.188,-76.23777
3592,1,5,2,3,-78.85,42.97,405,2040.81,105,1,43,42.98973,-78.816
3593,0,not reported,2.630034809,not reported,-78.78,42.67,189,702.5,48,3,13,42.783316,-78.812274
3594,0,5,3,1,-71.08,42.41,37,149.86,21,4,3,42.40669,-71.091868
3595,0,0,1,not reported,-77.45,43.11,163,604.52,60,5,4,43.12915,-77.4453
3596,1,0,4,3,-77.53,39.08,1073,5549.06,180,10,49,39.0891,-77.5228
3597,0,2,1,1,-77.71,43.24,101,271.35,56,0,5,43.2525,-77.6985
3598,0,0,2,3,-77.7,43.23,176,725.84,52,1,1,43.2525,-77.6985
3599,0,0,1,1,-71.84,42.25,250,923,34,5,3,42.29133,-71.67102
3600,0,4,4,not reported,-77.47,43.19,9,28.15,248,12,29,40.237513,-75.246354
3601,0,4,2,2,-77.35,42.76,1326,4688.15,136,9,18,42.87541,-77.25408
3603,0,4,2,2,-77.44,43.08,145,521.84,55,3,6,43.13316,-76.2232
3604,0,3,1,3,-77.5,43.06,633,2671.8,211,4,33,43.1061,-77.54366
3605,0,4,3,1,-78.79,42.78,1234,4653.26,153,14,8,42.783316,-78.812274
3606,0,4,3,3,-75.09,40.22,1027,4509.22,143,5,43,40.2303,-75.1319
3607,0,4,4,1,-77.39,43.1,1444,5318.86,214,15,46,43.07076,-77.44436
3608,0,4,3,1,-77.12,43.03,4,18.57,189,10,15,43.14619,-77.55622
3609,0,0,3,3,-77.27,42.79,521,2238.01,170,7,43,42.87541,-77.25408
3610,0,3,1,3,,,364,1382.92,166,6,46,43.1061,-77.54366
3611,1,5,2,1,-77.39,38.91,179,855.54,148,9,14,38.85101,-77.34734
3612,0,3,2,3,-75.27,40.65,2020,8404.45,277,19,55,40.71403,-75.28702
3614,0,3,5,not reported,-75.99,41.19,122,449.1,35,5,4,41.2356,-75.8624
3615,0,4,3,not reported,-77.79,43.2,289,1250.43,112,6,17,43.20058,-77.94611
3617,0,3,2,3,-76.39,42.76,526,2036.68,143,2,41,42.9314,-76.5654
3618,0,2,2,1,-76.92,41.94,392,1336.64,111,4,15,42.10563,-76.80983
3619,0,0,2,2,-77.69,43.22,16,102.58,16,2,1,43.2525,-77.6985
3620,0,2,6,not reported,-75.92,41.22,22,30.09,13,0,1,41.2356,-75.8624
3622,0,4,2,2,-77.41,43.08,375,1059.5,78,3,7,43.07076,-77.44436
3623,0,3,2,2,-76.79,39.42,11,30.69,5,0,0,39.413218,-76.774252
3624,1,0,2,1,,,119,693.23,29,0,2,40.838,-74.437
3625,1,3,2,3,-71.16,42.26,1176,5003.32,164,4,64,42.319621,-71.175656
3626,0,4,2,3,-71.13,42.15,902,4190.72,136,8,41,42.205051,-71.152857
3627,0,6,2,3,-77.58,38.75,667,2553.56,125,10,28,38.7842,-77.6524
3629,0,4,4,1,-75.96,42.1,1149,4476.13,134,10,10,42.1232,-75.974
3630,0,3,1,3,-77.44,38.29,375,1398.33,73,4,7,38.31317,-77.50863
3631,1,0,4,2,-77.3,39.15,25,140.78,11,0,1,39.20017,-77.2547
3632,0,0,1,2,-77.29,43.12,580,1119.89,109,5,2,43.12915,-77.4453
3633,0,6,6,not reported,-77.75,42.78,19,104,240,13,26,43.06729,-77.61175
3634,0,6,4,0,-74.69,40.57,416,1610.67,133,12,10,40.57372,-74.67051
3635,0,4,2,2,-77.75,42.3,183,629.16,34,4,2,42.3487,-77.6704
3636,0,4,3,not reported,-77.77,43.11,103,551.44,126,4,15,43.16385,-77.6884
3637,0,5,3,2,-76.21,43,32,124.94,131,6,15,43.0472,-76.2262
3638,0,3,3,2,-76.17,43.08,108,309.62,28,0,2,43.12255,-76.16932
3640,1,5,3,2,-78.73,42.79,496,1851.25,46,0,6,42.783316,-78.812274
3641,0,0,2,3,-77.41,38.47,450,1997.25,116,5,54,38.31317,-77.50863
3642,0,3,2,1,-77.59,43.05,10,93.15,5,0,0,43.06729,-77.61175
3644,0,3,1,1,-75.02,39.97,564,1872.22,70,7,7,39.92248,-75.03552
3645,0,4,2,3,-77.3,42.82,701,2531.78,95,1,49,42.87541,-77.25408
3646,0,0,3,2,-78.02,42.89,270,905.84,88,5,11,42.797626,-77.78252
3647,0,2,1,2,-77.64,37.49,80,294.87,13,1,2,37.66305751,-77.63599813
3648,0,not reported,2.630034809,not reported,-75.95,43.01,584,2313.08,69,2,20,43.03306,-76.05325
3649,0,0,1,3,,,477,1661.19,43,4,4,43.20785,-77.70403
3650,0,0,2,not reported,,,680,2719.3,114,7,47,38.7842,-77.6524
3651,0,2,6,2,-77.61,43.21,652,2457.18,154,11,11,43.20747,-77.6015
3652,0,3,2,2,-78.78,42.67,16,130.45,105,5,6,42.9387,-78.8829
3653,0,3,1,3,-75.55,41.52,459,1586.89,160,9,16,41.4755,-75.63376
3654,0,1,2,not reported,-77.57,43.08,590,1972.82,100,7,6,43.06729,-77.61175
3655,0,0,3,3,,,781,3007.13,119,5,29,42.783316,-78.812274
3656,0,2,1,1,-77.52,43.09,7,23.17,111,3,7,43.06729,-77.61175
3657,0,0,3,2,-75.21,40.21,357,1049.8,123,3,30,40.237513,-75.246354
3658,0,0,2,3,-77.5,43.07,65,135.82,23,1,2,43.07076,-77.44436
3659,0,3,3,2,-76.24,43.21,1126,3694.79,182,13,7,43.188,-76.23777
3660,0,5,3,3,-78.72,35.75,273,1202.46,87,4,6,35.821138,-78.621264
3661,0,2,3,2,-77.44,43.1,462,2170.44,125,5,14,43.07076,-77.44436
3662,0,0,5,1,-76.32,39.51,228,869.26,40,3,2,39.46635,-76.3084
3663,0,3,2,1,-78.76,42.79,1186,4108.47,169,8,23,42.783316,-78.812274
3664,0,5,4,2,-77.12,42.16,666,2097.93,62,6,6,42.1455,-77.0626
3665,0,3,2,3,-77.52,38.79,518,1652.4,90,3,9,38.7842,-77.6524
3666,0,2,1,not reported,-77.82,40.82,292,1245.22,30,4,5,40.8118,-77.90818
3667,0,4,4,3,-77.27,39.18,535,2054.9,112,7,25,39.20017,-77.2547
3668,0,4,2,not reported,-77.21,38.91,175,489.96,48,1,10,38.925077,-77.210908
3669,0,4,3,not reported,-78.4,38.17,474,1619.82,110,5,3,38.009,-78.50025
3670,0,2,1,1,-77.49,43.11,68,179.45,19,0,3,43.1019,-77.4825
3671,0,6,4,1,-77.55,43.07,1103,5744.34,128,3,24,43.06729,-77.61175
3672,0,0,3,1,-76.84,42.07,519,2070.86,118,7,22,42.10563,-76.80983
3673,0,4,2,3,-76.64,39.18,22,86.65,7,0,0,39.03229,-76.68869
3674,0,0,4,2,-77.44,43.06,1272,5220.19,238,8,20,43.07076,-77.44436
3675,0,4,2,2,-77.7,43.3,658,2441.39,82,7,8,43.2525,-77.6985
3676,1,4,1,not reported,-78.31,38.05,403,1923.86,62,4,28,38.009,-78.50025
3677,0,0,1,1,-74.01,40.97,383,1289.84,118,4,17,41.049652,-74.060513
3678,0,0,2,3,-76.8,39.25,301,1244.94,49,3,15,39.1856,-76.8215
3679,0,4,4,1,-77.47,43.08,573,2455.15,210,11,39,43.07076,-77.44436
3680,0,2,2,3,-77.59,42.7,431,1976.59,101,6,6,42.87541,-77.25408
3681,0,3,2,not reported,-75.88,43.05,193,693.37,49,0,8,43.03306,-76.05325
3682,0,2,2,not reported,-76.62,43.05,38,105.29,14,0,2,42.9314,-76.5654
3683,0,4,3,not reported,-73.97,40.69,79,276.74,38,0,6,40.698952,-73.979044
3684,0,3,2,2,-78.71,42.89,1702,6392.14,175,4,25,42.883,-78.7002
3685,0,3,1,not reported,-73.97,40.69,79,276.74,38,0,6,40.698952,-73.979044
3686,0,5,2,1,-76.66,39,397,1093.23,124,7,11,39.03229,-76.68869
3687,0,0,2,not reported,-78.85,35.79,370,1466.34,85,3,20,35.828457,-78.850097
3688,0,0,3,1,-77.45,43.06,660,2559.03,170,10,16,43.07076,-77.44436
3689,0,3,2,1,-75.31,40.64,129,367.89,21,3,6,40.71403,-75.28702
3690,0,2,2,2,-71.25,42.02,715,2314.38,156,7,13,42.205051,-71.152857
3692,0,3,2,1,-74.37,39.94,104,322.03,40,1,1,40.239108,-74.03991
3693,0,3,4,1,-75.62,41.46,185,770.76,70,1,3,41.4755,-75.63376
3694,0,2,3,2,-77.68,43.23,52,202.35,14,2,3,43.2525,-77.6985
3695,0,0,1,2,-75.88,42.1,170,603.61,47,2,6,42.1232,-75.974
3696,0,3,4,2,-78.71,42.98,110,326.08,33,0,3,42.977,-78.7378
3697,0,5,2,3,-71.06,42.44,341,1485.38,85,4,15,42.40669,-71.091868
3698,0,0,3,3,-77.59,42.95,4,36.77,174,12,23,42.783316,-78.812274
3699,0,3,2,2,-77.8,42.79,1026,3734.24,183,8,13,42.797626,-77.78252
3700,0,3,1,not reported,-77.66,43.25,153,636.68,57,4,5,43.2525,-77.6985
3701,0,3,5,2,-78.94,43.08,770,2839.1,118,6,3,43.0949,-78.9704
3702,0,0,3,1,-75.94,42.98,301,1354.67,81,4,6,43.03306,-76.05325
3703,0,2,1,1,-77.81,42.79,607,1970.66,173,3,8,42.797626,-77.78252
3704,0,not reported,2.630034809,not reported,-76.01,41.13,550,2388.88,22,4,4,41.2356,-75.8624
3705,1,4,4,3,-76.3,40.05,784,2916.98,135,11,23,40.061247,-76.340245
3706,0,0,3,3,-77.43,43.19,477,1580.28,135,4,28,43.07076,-77.44436
3707,0,3,4,2,-77.8,43.12,73,356.2,76,3,5,43.2525,-77.6985
3708,0,3,4,3,-76.25,39.45,739,2367.39,121,6,12,39.46635,-76.3084
3709,0,0,5,2,-76.5,43.05,1471,3956.28,130,8,11,42.9314,-76.5654
3710,0,0,1,1,-77.57,43.2,250,1030.17,42,2,1,43.2049,-77.55866
3711,0,4,4,3,-77.77,40.91,784,2853.88,151,14,41,40.8118,-77.90818
3712,0,3,3,3,-76.11,43.03,944,3596.14,139,4,55,43.03306,-76.05325
3714,0,0,1,3,-78.74,42.97,609,1841.64,33,1,7,42.977,-78.7378
3715,0,3,3,2,-78.39,42.95,72,551.89,41,1,1,42.9946,-78.700012
3717,0,6,4,1,-74.47,40.82,1677,8216.23,240,11,42,40.838,-74.437
3718,0,3,4,3,-78.69,42.84,10,74.94,142,3,25,43.0389,-78.8216
3719,0,4,2,3,-77.9,43.24,271,1130.92,256,11,80,43.2138,-77.44491
3720,0,5,2,3,-76.81,39.41,39,197.39,20,0,1,39.413218,-76.774252
3721,0,2,3,3,-77.46,43.14,215,1033.56,74,5,4,43.12915,-77.4453
3722,0,3,4,3,,,182,711.95,80,0,17,35.828457,-78.850097
3723,0,2,1,2,-77.68,43.23,23,71.09,44,4,2,43.20785,-77.70403
3724,0,0,2,1,-77.58,43.2,304,1035.34,88,3,12,43.2049,-77.55866
3725,0,3,1,3,-77.42,43.2,545,2592.39,127,2,32,43.2138,-77.44491
3726,0,0,1,1,-77.55,43.2,2,10.97,70,1,1,43.20747,-77.6015
3727,0,3,1,not reported,-77.56,43.19,146,366.48,104,4,3,43.2049,-77.55866
3728,0,3,2,2,-77.61,42.58,553,1645.39,111,5,4,42.797626,-77.78252
3729,0,5,3,3,-76.87,40.32,101,395.01,21,1,23,40.2535,-77.0123
3730,0,0,1,3,-74.32,40.7,43,196.16,10,0,4,40.838,-74.437
3731,0,0,2,1,-77.29,42.83,375,1278.83,100,5,10,42.87541,-77.25408
3732,0,2,1,2,-77.22,43.12,457,1482.61,82,3,5,43.0452,-77.1139
3733,0,4,2,1,-80.13,42.06,76,424.55,73,7,37,42.06996,-80.1919
3734,0,2,5,3,-77.43,43.11,624,1148.03,154,4,22,43.07076,-77.44436
3735,0,3,2,1,-77.67,43.14,457,1839.6,65,4,4,43.16385,-77.6884
3736,0,0,7,3,-77.49,38.9,182,737.74,31,2,6,38.87791,-77.44355
3737,0,0,2,2,-78.8,42.77,277,881.65,52,2,0,42.783316,-78.812274
3738,0,3,2,2,-78.75,42.94,432,1549.4,90,2,13,42.92117,-78.7378
3739,0,4,2,3,-76.35,39.54,58,204.1,29,3,12,39.46635,-76.3084
3740,0,0,2,not reported,-76.14,43.01,347,1418.98,57,1,6,43.03226,-76.19046
3741,0,4,4,3,-77.71,43.23,14,49.85,191,8,82,43.0452,-77.1139
3742,0,0,1,1,-75.28,40,50,204.58,100,3,17,40.5915,-75.5411
3743,0,5,4,1,-77.69,43.19,982,4328.71,146,9,30,43.20785,-77.70403
3744,0,3,2,3,-77.2,42.01,943,4006.34,154,9,106,42.1455,-77.0626
3745,1,5,4,not reported,-74.4,40.74,246,1231.11,79,1,22,40.838,-74.437
3746,0,4,2,not reported,-77.73,43.23,28,114.39,173,10,39,43.1061,-77.54366
3747,0,3,1,1,-78.69,42.87,134,540.94,49,1,4,42.883,-78.7002
3748,0,0,1,3,-77.23,39.2,510,1876.78,119,7,13,39.20017,-77.2547
3749,0,5,2,3,-80.12,42.06,790,2160.46,194,9,24,42.0602,-80.0907
3750,0,4,4,3,-77.18,39.24,282,1959.22,95,4,8,39.20017,-77.2547
3751,0,not reported,2.630034809,not reported,-77.63,43.25,752,2814.81,133,8,17,43.22629,-77.66106
3752,0,0,2,2,-77.69,43.19,1087,4528.62,182,9,20,43.20785,-77.70403
3753,0,4,2,2,-76.24,39.47,164,1020.93,31,2,1,39.46635,-76.3084
3754,0,4,3,2,-75.96,42.1,125,372.19,48,2,4,42.1232,-75.974
3755,0,3,2,2,-78.71,43.01,1534,5888.14,213,5,20,42.977,-78.7378
3756,0,0,1,1,-77.49,43.04,216,714.72,75,3,3,43.1061,-77.54366
3757,0,3,1,3,,,213,738.73,62,1,11,42.301849,-71.385773
3758,0,0,2,2,-77.7,43.12,311,1229.44,73,3,6,43.1031,-77.7458
3759,0,0,2,2,-78.87,42.97,453,1040.64,117,2,15,42.98973,-78.816
3760,0,6,5,2,-78.71,42.98,1390,4924.08,158,6,7,42.977,-78.7378
3761,0,2,1,1,-76.43,40.03,48,279.44,18,0,2,40.061247,-76.340245
3762,1,3,1,1,-74.18,40.55,18,73.58,39,0,3,40.28995,-74.29835
3763,0,0,1,3,-75.93,42.09,269,1060.73,89,1,26,42.1232,-75.974
3764,0,4,4,not reported,-78.82,35.69,339,1047.33,126,8,3,35.945277,-79.008678
3765,0,3,3,2,-75.9,41.13,106,291.11,33,3,3,41.2356,-75.8624
3766,0,2,2,2,-77.69,43.13,111,523.47,101,4,5,43.1031,-77.7458
3767,0,2,2,2,-77.11,42.14,486,1602.34,107,7,8,42.1455,-77.0626
3768,0,3,2,not reported,-75.16,40.26,98,492.77,39,0,6,40.2303,-75.1319
3769,0,6,2,2,-76.21,43.16,463,1840.93,109,4,9,43.188,-76.23777
3770,0,2,5,3,,,189,909.08,76,4,13,42.1455,-77.0626
3771,0,4,2,1,-77.44,43.07,419,1806.82,120,2,31,43.07076,-77.44436
3772,0,0,2,1,-77.47,43.19,710,2242.69,108,5,16,43.19323,-77.5043
3773,0,4,3,1,-77.48,43.18,6,15.36,40,1,7,43.2138,-77.44491
3774,0,0,2,3,-74.46,40.85,428,1177.54,93,7,22,40.838,-74.437
3775,0,4,1,2,-78.74,42.99,179,603.53,60,5,5,42.977,-78.7378
3776,0,3,2,not reported,-78.52,38.01,699,2471.62,96,3,12,38.009,-78.50025
3777,0,0,4,1,-77.97,38.48,2457,12054.37,354,16,61,38.63084,-77.288841
3778,0,0,2,2,-77.43,43.12,471,2125.38,89,7,15,43.12915,-77.4453
3779,1,3,2,3,-75.41,40.1,9,50.98,130,4,18,40.1647,-75.4817
3780,0,4,6,3,-77.58,38.99,367,1438.59,165,2,37,38.87791,-77.44355
3781,0,4,3,not reported,-71.13,42.4,114,407.3,36,1,5,42.40669,-71.091868
3782,0,0,3,not reported,-78.55,35.81,475,1578.32,103,6,9,35.821138,-78.621264
3783,0,4,2,3,-76.79,39.4,172,750.87,17,5,1,39.413218,-76.774252
3784,1,6,2,3,-71.14,42.42,961,4174.61,127,8,10,42.4869,-71.2257
3785,0,5,1,3,,,100,432.7,134,3,30,43.06729,-77.61175
3786,0,3,2,not reported,-77.57,43.14,382,1620.49,146,3,24,43.1061,-77.54366
3787,1,0,3,3,-71.09,42.42,197,737.95,53,2,17,42.40669,-71.091868
3788,0,2,2,2,-80.09,42.09,723,2441.12,138,6,9,42.0602,-80.0907
3789,1,3,2,1,-75.54,40.56,174,646.66,37,0,3,40.5915,-75.5411
3790,0,3,2,1,-76.48,41.83,121,644.45,43,0,7,42.1232,-75.974
3791,0,0,3,2,-77.53,43.18,548,1804.34,149,10,6,43.2049,-77.55866
3792,0,3,3,3,-78.63,38.05,587,2619.69,96,6,43,38.009,-78.50025
3793,0,3,5,not reported,-78.64,42.83,551,2765.04,118,7,5,42.883,-78.7002
3794,0,2,1,not reported,-75.58,41.48,115,481.03,40,2,2,41.4755,-75.63376
3795,0,6,2,not reported,-74.83,40.21,119,586.28,49,3,8,40.3074,-74.67511
3796,0,2,5,2,-77.47,43.07,306,1343.81,188,11,34,43.07076,-77.44436
3797,0,0,2,1,-77.22,43.05,15,59.13,79,2,7,38.85101,-77.34734
3798,0,3,2,not reported,-77.72,43.26,565,1810.35,102,7,16,43.2525,-77.6985
3799,0,0,4,1,-77.38,38.82,228,1066.14,68,5,12,38.85101,-77.34734
3800,0,2,1,2,-75.41,40.15,1074,3013.09,129,3,14,40.1647,-75.4817
3801,0,3,4,2,-76.55,42.89,6,32.35,145,5,16,43.03306,-76.05325
3802,0,0,2,3,-78.68,43.03,128,448.39,48,2,5,42.9946,-78.700012
3803,0,0,1,1,-78.86,42.92,7,42.97,96,1,21,42.83515,-78.78386
3804,0,4,4,2,-77.4,42.61,1025,4570.11,173,9,25,42.87541,-77.25408
3805,0,5,4,1,-71.4,42.31,53,180.25,48,5,4,42.301849,-71.385773
3806,0,4,3,3,,,63,409.38,21,0,4,35.828457,-78.850097
3807,0,0,2,2,-77.53,38.97,484,1576.44,100,4,7,39.00691,-77.44081
3808,0,3,2,2,-77.75,43.12,410,1203.14,90,2,6,43.1031,-77.7458
3809,0,3,2,2,-77.34,42.94,462,1464.36,106,6,4,42.87541,-77.25408
3810,0,4,7,1,-76.23,43.04,97,411.11,99,6,35,40.2535,-77.0123
3811,0,6,5,not reported,-78.91,43.08,186,684.03,175,8,28,42.09373,-79.29009
3812,0,3,2,3,-71.61,42.24,437,1897.8,113,5,46,42.29133,-71.67102
3813,0,2,2,not reported,-77.65,43.15,234,738.61,48,3,2,43.16385,-77.6884
3814,0,6,3,3,-75.48,39.84,1644,7184.58,204,17,59,39.868387,-75.541097
3815,0,4,5,2,-76.58,39.38,377,1658.55,76,5,7,39.4967,-76.656
3816,0,0,2,3,-78.7,43.03,1096,4933.28,174,5,112,42.977,-78.7378
3817,0,0,4,2,-77.69,43.07,7,35.95,9,1,1,43.1031,-77.7458
3818,0,not reported,2.630034809,not reported,-77.56,43.14,873,3148.71,102,2,10,43.14619,-77.55622
3820,0,0,4,2,-76.17,43.14,8,16,136,6,4,43.03306,-76.05325
3821,0,3,1,not reported,-77.11,38.89,62,230.39,32,1,7,38.85101,-77.34734
3822,0,0,2,1,-76.47,42.47,21,81.08,86,2,8,42.9314,-76.5654
3823,0,5,6,3,-74.22,40.85,550,2669.06,93,9,18,40.838,-74.437
3824,1,3,3,3,-74.75,40.21,724,3196.35,69,1,60,40.3074,-74.67511
3825,0,3,4,2,-78.83,42.95,1254,4466.08,137,14,32,42.98973,-78.816
3826,0,4,4,1,-76.33,40.12,19,56.51,9,0,0,40.061247,-76.340245
